text_content,title,city,source_platform,content_language,post_date,post_date_precision,review_rating,poi_id,poi_name,poi_category,detected_language,source_record_id,record_id,title_has_text,body_has_text,text_scope,text_length_chars,snownlp_positive_prob,snownlp_centered_score,sentiment_category,sentiment_norm,sentiment_score,emotional_intensity_score,reviewed_positive_terms_matched,reviewed_negative_terms_matched,reviewed_recommendation_terms_matched,transport_access,wayfinding_signage,language_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_nature,temples_spiritual,history_culture,dinosaurs_museums,food_local_cuisine,hot_springs_relaxation,crafts_shopping,fan_pilgrimage_pop_culture,accommodation,seasonal_events,positive_sentiment,negative_sentiment,recommendation_intent,friction_codes,any_friction,topic_codes,any_topic,enjoyment_evidence_codes,any_enjoyment_evidence
冬季的富山城以其純白的雪景著稱，是北陸地區代表性的冬日景觀。,,Toyama,google_review,zh,2026-02-19T03:29:58+00:00,exact,3,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,fa5d9e4e6689,fa5d9e4e6689,False,True,title_and_body,30,0.989022,0.978044,positive,0.989022,0.978044,0.978044,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,[],False,"['scenic_nature', 'history_culture']",True,[],False
來富山市區，富山城跟星巴克可以不去。絕對要來這裡。,,Toyama,google_review,zh,2026-05-06T08:53:01+00:00,exact,5,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,zh-tw,767b300694f7,767b300694f7,False,True,title_and_body,25,0.7925,0.585,positive,0.7925,0.585,0.585,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
"引导太差了 不清楚哪里是美术馆的区域 也不清楚自己买的票能看哪些区域（票上有标但是很不显眼并且与官网信息冲突）
标识很复杂难懂 每个展厅的拍照规则都不一样 而这些细则只有在检票的地方会稍微介绍一下 进展厅之后则再也不会出现拍照的细则 太不人性化
五一去的 人非常多 人山人海 从买票到进馆一直在排队 几乎是边排队边观展 体验较差
唯一好的就是工作人员态度挺友好的",,Toyama,google_review,zh,2026-05-05T02:16:18+00:00,exact,1,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,zh-cn,ff0923d27d19,ff0923d27d19,False,True,title_and_body,181,0.000155,-0.999691,negative,0.000155,-0.999691,0.999691,好|美,差,,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,"['wayfinding_signage', 'waiting_crowding']",True,"['scenic_nature', 'dinosaurs_museums', 'crafts_shopping']",True,['positive_sentiment'],True
大早上就一堆人在排队，我觉得你想要真的感受这个博物馆的美好是需要在日常生活中感知的，博物馆和图书馆是一体的。 这个博物馆和西雅图的玻璃博物馆展示的有很多雷同的，在性价比上这个博物馆值得一看，但如果西雅图的看过了，这个博物馆没必要专门来一趟看。,,Toyama,google_review,zh,2026-04-29T06:33:19+00:00,exact,3,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,zh-cn,31987a4eec9a,31987a4eec9a,False,True,title_and_body,121,1.0,1.0,positive,1.0,1.0,1.0,好|值得|美,,值得一看,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,['waiting_crowding'],True,['dinosaurs_museums'],True,"['recommendation_intent', 'positive_sentiment']",True
跟團只能一早過去看看漂亮的外觀,,Toyama,google_review,zh,2026-04-27T22:24:14+00:00,exact,5,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,zh-tw,da9bb8b1465b,da9bb8b1465b,False,True,title_and_body,15,0.448115,-0.10377,negative,0.448115,-0.10377,0.10377,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
可以在天台免费游览，环看整个公园,,Toyama,google_review,zh,2026-05-29T07:28:28+00:00,exact,4,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,zh-cn,e5778e5a611b,e5778e5a611b,False,True,title_and_body,16,0.98256,0.96512,positive,0.98256,0.96512,0.96512,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
很美的地方，值得大家前往,,Toyama,google_review,zh,2026-02-02T08:56:56+00:00,exact,5,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,zh-cn,daf08f8093bf,daf08f8093bf,False,True,title_and_body,12,0.790146,0.580292,positive,0.790146,0.580292,0.580292,值得|美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
我們去了屋頂的藝術遊樂場，添加生命中一個難忘的美好時刻。,,Toyama,google_review,zh,2025-10-11T14:37:43+00:00,exact,5,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,zh-tw,04fb623ab796,04fb623ab796,False,True,title_and_body,28,0.911942,0.823884,positive,0.911942,0.823884,0.823884,好|美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
很好玩～美術館的人員告訴我們(外國人）不可以拍照，但是呢？為什麼日本人可以拍照，所以咧～我也跟著日本人🇯🇵拍照就沒有人說話～哈哈～另屋頂有其他設施可讓小朋友玩。大朋友有傳聲筒可玩。,,Toyama,google_review,zh,2025-09-27T08:23:43+00:00,exact,4,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,zh-tw,e44b2b593ae6,e44b2b593ae6,False,True,title_and_body,90,0.912457,0.824914,positive,0.912457,0.824914,0.824914,好|很好|美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,[],False,"['scenic_nature', 'dinosaurs_museums']",True,['positive_sentiment'],True
很令人驚豔的地方，距離車站有一小段距離，可以開車來門口就有停車場，走進去的氣場很乾淨，還有一份手繪地圖，介紹的很詳細，人潮不多，很推薦,,Toyama,google_review,zh,2026-05-08T06:35:10+00:00,exact,5,ChIJJ5Pek-mC918Rtp9Gnp1DLw8,Zuiryuji Temple,temple_shrine,zh-tw,638f159d1e00,638f159d1e00,False,True,title_and_body,67,0.892957,0.785914,positive,0.892957,0.785914,0.785914,推薦|乾淨,,推薦,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,"['transport_access', 'wayfinding_signage']",True,[],False,"['recommendation_intent', 'positive_sentiment']",True
"寺庙很值得一看，距离jr车站有些距离。
一切都很美好，除了门口卖票的老爷子心情很差。
卖票机子没有英文选项，日语全靠猜，发现高冈富山很多地方点餐机子也没有英语选项，纯靠汉字加猜。",,Toyama,google_review,zh,2026-04-29T06:44:32+00:00,exact,5,ChIJJ5Pek-mC918Rtp9Gnp1DLw8,Zuiryuji Temple,temple_shrine,zh-cn,2c31ca7a6936,2c31ca7a6936,False,True,title_and_body,89,0.999655,0.999311,positive,0.999655,0.999311,0.999311,好|值得|美,差,值得一看,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,[],False,['temples_spiritual'],True,"['recommendation_intent', 'positive_sentiment']",True
"瑞龍寺位於富山縣高岡市，是曹洞宗的重要禪寺之一，建於17世紀，由加賀藩第二代藩主前田利長所規劃，為江戶初期禪宗寺院建築的代表作，並被列為日本國家重要文化財。

寺院最大特色在於對稱嚴謹的伽藍配置，中軸線明確，山門、佛殿、法堂等建築依序排列，展現出高度規格化的禪宗美學。整體使用大量木構造與黑瓦設計，氣氛莊重肅穆，步入其中可明顯感受靜謐與秩序感。

瑞龍寺的佛殿與法堂被視為建築重點，內部空間寬敞簡潔，反映禪宗「去繁就簡」的精神。庭園維護良好，四季景觀分明，春夏綠意、秋季紅葉尤為美麗，適合靜心參訪與攝影。

交通方面距離高岡站約步行15分鐘，便利性佳。缺點為參觀內容以建築與氛圍為主，若對佛教或歷史興趣較低，停留時間可能較短。

整體而言，瑞龍寺以「禪宗建築美學＋嚴謹空間配置」為核心價值，是高岡地區最具代表性的歷史文化景點之一。",,Toyama,google_review,zh,2026-04-21T11:01:59+00:00,exact,5,ChIJJ5Pek-mC918Rtp9Gnp1DLw8,Zuiryuji Temple,temple_shrine,zh-tw,c3295f893e67,c3295f893e67,False,True,title_and_body,365,0.999983,0.999965,positive,0.999983,0.999965,0.999965,好|美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,[],False,"['scenic_nature', 'temples_spiritual', 'history_culture']",True,['positive_sentiment'],True
"瑞龍寺絕對是我在高岡旅遊過程中覺得最令人驚艷的一個景點。從車站走過來雖然需要花一點時間，但我覺得非常值得。整座寺廟給人一種沉穩、平靜而且很內斂的感受，從入口走進來，就能感受到這裡特別寧靜的氛圍

在入口買完門票之後，會拿到一張手繪的地圖，上面標示著寺廟各個值得細看與了解的地方。透過這張地圖慢慢走、慢慢看，其實會發現每一個空間都有它的故事，也能感受到寺廟很用心地希望讓來訪的人更了解這裡的歷史與特色

周圍的木造建築環繞著寺廟主體，整齊而安靜地佇立著，讓人不自覺地慢慢放慢腳步。沿著動線一層一層往寺廟深處走去，每一個空間似乎都藏著一些歷史留下的細節與巧思

特別是在走到最後面，需要脫鞋進入室內參觀時，空氣中不時飄來淡淡的香氣，那是一種很舒服、很安定的味道，讓整個空間更顯得安靜而沉穩。從寺廟裡往外望去，外頭的陽光靜靜地灑進來，那一刻真的會讓人感到一種難以言喻的平靜",,Toyama,google_review,zh,2026-03-08T04:35:23+00:00,exact,5,ChIJJ5Pek-mC918Rtp9Gnp1DLw8,Zuiryuji Temple,temple_shrine,zh-tw,62cc2f786126,62cc2f786126,False,True,title_and_body,383,0.0,-1.0,negative,0.0,-1.0,1.0,值得|舒服,,,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,"['wayfinding_signage', 'booking_ticketing']",True,"['temples_spiritual', 'history_culture']",True,['positive_sentiment'],True
一踏進佛寺大門，平靜的氛圍與淡淡的檀香，讓人整個放鬆下來,,Toyama,google_review,zh,2026-01-30T04:04:36+00:00,exact,5,ChIJJ5Pek-mC918Rtp9Gnp1DLw8,Zuiryuji Temple,temple_shrine,zh-tw,e226923603c6,e226923603c6,False,True,title_and_body,28,0.020906,-0.958187,negative,0.020906,-0.958187,0.958187,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,[],False,"['temples_spiritual', 'hot_springs_relaxation']",True,[],False
非常值得打卡的地方，一座非常古老的寺庙,,Toyama,google_review,zh,2026-01-27T04:15:44+00:00,exact,5,ChIJJ5Pek-mC918Rtp9Gnp1DLw8,Zuiryuji Temple,temple_shrine,zh-cn,5fcdbe68ac76,5fcdbe68ac76,False,True,title_and_body,19,0.790111,0.580222,positive,0.790111,0.580222,0.580222,值得,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,[],False,['temples_spiritual'],True,['positive_sentiment'],True
雖號稱日本三大佛之一，其實沒有很大。是個小景點，不過能拈香拜佛，就是個不錯的景點。,,Toyama,google_review,zh,2026-04-01T06:59:54+00:00,exact,4,ChIJ_dcc5NCD918RL3-PTE1M4No,Takaoka Daibutsu,temple_shrine,zh-tw,8cba57d17b62,8cba57d17b62,False,True,title_and_body,41,0.845951,0.691903,positive,0.845951,0.691903,0.691903,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"高岡大佛就坐落在市區裡。一開始其實沒有對這個地方抱太多期待，只是把它當作散步時順路會經過的一個景點。沒想到到了現場之後，整體的氛圍比想像中還要舒服、悠閒

旁邊剛好有一間咖啡廳，可以坐在戶外的椅子上，一邊喝咖啡，一邊靜靜地看著來來往往的人潮和大佛的身影。當天的天氣也很好，藍天搭配著大佛平靜的表情，不知不覺就讓人覺得整個空間特別安靜、也特別放鬆

如果是在高岡市區散步，很推薦順道走過來看看。像這樣慢慢走過來、停留一下，讓人印象深刻",,Toyama,google_review,zh,2026-03-15T12:24:59+00:00,exact,5,ChIJ_dcc5NCD918RL3-PTE1M4No,Takaoka Daibutsu,temple_shrine,zh-tw,fd64aa534a28,fd64aa534a28,False,True,title_and_body,216,0.00056,-0.998881,negative,0.00056,-0.998881,0.998881,好|很好|舒服|推薦,,推薦,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,[],False,"['temples_spiritual', 'food_local_cuisine', 'hot_springs_relaxation']",True,"['recommendation_intent', 'positive_sentiment']",True
拜大佛，保平安~,,Toyama,google_review,zh,2026-02-17T06:00:04+00:00,exact,5,ChIJ_dcc5NCD918RL3-PTE1M4No,Takaoka Daibutsu,temple_shrine,zh-cn,049a36dcd36f,049a36dcd36f,False,True,title_and_body,8,0.880027,0.760054,positive,0.880027,0.760054,0.760054,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
很有特色的建築群， 可能因為在下午逛的，所以很多商店都沒有開門。,,Toyama,google_review,zh,2025-08-20T08:26:05+00:00,exact,5,ChIJ0_Ew806d918RE66t3rTcOAc,Takaoka Sankyokai,castle_historic,zh-tw,235af3cb4624,235af3cb4624,False,True,title_and_body,32,0.175708,-0.648585,negative,0.175708,-0.648585,0.648585,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
非常萧条的老街 空无一人,,Toyama,google_review,zh,2025-05-31T04:29:15+00:00,exact,3,ChIJ0_Ew806d918RE66t3rTcOAc,Takaoka Sankyokai,castle_historic,zh-cn,36e96efe7874,36e96efe7874,False,True,title_and_body,12,0.249516,-0.500968,negative,0.249516,-0.500968,0.500968,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
位在高岡市區的老街道，從車站一路走過來約15分鐘，也可坐路面電車在走路，實際上參觀跟金澤的老街道相比較差，首先它的老房子分佈頗為分散，要參觀必須走很多路，有些建築保存狀況不好，在來就是可能位在交通要道，路上不停有大小車輛通過，車速都很快，偏偏老房四散分佈，要穿越馬路就很危險，跟金澤老街道相比，最大的好處就是幾乎沒有觀光客，可以看到這小鎮最原始清幽的一面。,,Toyama,google_review,zh,2024-06-12T05:45:24+00:00,exact,3,ChIJ0_Ew806d918RE66t3rTcOAc,Takaoka Sankyokai,castle_historic,zh-tw,445a12b38415,445a12b38415,False,True,title_and_body,178,0.803921,0.607842,positive,0.803921,0.607842,0.607842,好,差,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,[],False,['history_culture'],True,['positive_sentiment'],True
，水壩，陝谷，美。,,Toyama,google_review,zh,2026-05-27T12:22:22+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,e43d81d108e2,e43d81d108e2,False,True,title_and_body,9,0.692053,0.384105,positive,0.692053,0.384105,0.384105,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
風景很美，很值得來,,Toyama,google_review,zh,2026-05-25T05:24:32+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,7327a6c65ddb,7327a6c65ddb,False,True,title_and_body,9,0.997625,0.995249,positive,0.997625,0.995249,0.995249,值得|美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
風景超漂亮可以一飽眼福，附近冰淇淋也蠻好吃的,,Toyama,google_review,zh,2026-05-23T04:01:39+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,8fa39d172fc7,8fa39d172fc7,False,True,title_and_body,22,0.979954,0.959908,positive,0.979954,0.959908,0.959908,好|好吃,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,[],False,"['scenic_nature', 'food_local_cuisine']",True,['positive_sentiment'],True
風景很好，值得一覽,,Toyama,google_review,zh,2026-05-16T08:39:03+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,ba714b8d20b0,ba714b8d20b0,False,True,title_and_body,9,0.946681,0.893363,positive,0.946681,0.893363,0.893363,好|很好|值得,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
令人讚嘆~,,Toyama,google_review,zh,2026-05-16T08:23:07+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-cn,a6234fdc9da3,a6234fdc9da3,False,True,title_and_body,5,0.494474,-0.011052,neutral,0.494474,-0.011052,0.011052,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
坐在長椅上，和風吹來很愜意,,Toyama,google_review,zh,2026-05-10T11:32:38+00:00,exact,4,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,8aa7cc9d67ec,8aa7cc9d67ec,False,True,title_and_body,13,0.324735,-0.350531,negative,0.324735,-0.350531,0.350531,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
人生清單,,Toyama,google_review,zh,2026-05-09T08:51:34+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-cn,ed05ac6938d6,ed05ac6938d6,False,True,title_and_body,4,0.869983,0.739966,positive,0.869983,0.739966,0.739966,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
2026.4.20來到這裡，給黑部湖震懾了，黑部湖周邊仍有雪山景色，非常美麗，心擴神怡。,,Toyama,google_review,zh,2026-05-06T03:00:13+00:00,exact,4,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,0e36e6907d97,0e36e6907d97,False,True,title_and_body,44,0.99687,0.99374,positive,0.99687,0.99374,0.99374,美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
維持很好的原始森林水庫！,,Toyama,google_review,zh,2026-05-03T05:40:53+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,17f7b4d56873,17f7b4d56873,False,True,title_and_body,12,0.973665,0.94733,positive,0.973665,0.94733,0.94733,好|很好,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
"13年後再訪，還是ㄧ樣的狀觀…
只不過看不到水壩結冰❄️，滿山的雪景…",,Toyama,google_review,zh,2026-05-03T00:07:23+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,0c2ff778f7f3,0c2ff778f7f3,False,True,title_and_body,35,0.001644,-0.996712,negative,0.001644,-0.996712,0.996712,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,[],False,['scenic_nature'],True,[],False
走在水壩上面看山景真的是太美了🥰🥰🥰,,Toyama,google_review,zh,2026-05-02T01:35:21+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-cn,30dcc11633f3,30dcc11633f3,False,True,title_and_body,18,0.136194,-0.727611,negative,0.136194,-0.727611,0.727611,美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
真的好壯觀，在交通這麽不方便的山上建這麽大的水庫真的不容易，風景也幽美，獨樹一格的山景與雪景非常的震撼！,,Toyama,google_review,zh,2026-04-30T01:06:20+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,9a2365f5fc25,9a2365f5fc25,False,True,title_and_body,52,0.999745,0.99949,positive,0.999745,0.99949,0.99949,好|美|震撼,不方便,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,['transport_access'],True,['scenic_nature'],True,['positive_sentiment'],True
大壩氣勢雄偉，風景優美,,Toyama,google_review,zh,2026-04-29T02:04:58+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,66b440ddd34c,66b440ddd34c,False,True,title_and_body,11,0.908001,0.816001,positive,0.908001,0.816001,0.816001,美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
"黑部水壩於1956年由關西電力開始興建，歷時七年完成，為解決戰後關西地區嚴重缺電問題，並克服破碎帶湧水等艱鉅工程挑戰，最終於1963年啟用，成為日本最高的拱形水壩，蓄水形成黑部湖，象徵日本戰後復興的重要里程碑。

現代的黑部水壩已轉型為知名觀光景點，連結立山黑部阿爾卑斯山脈路線，遊客可欣賞壯觀洩洪、登上展望台遠眺群山，並搭乘由施工運輸路線轉型而來的纜車與無軌電車，成為日本最具代表性的山岳旅遊體驗之一。",,Toyama,google_review,zh,2026-04-28T15:24:53+00:00,exact,4,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,6d5f33ec57e8,6d5f33ec57e8,False,True,title_and_body,202,0.008244,-0.983513,negative,0.008244,-0.983513,0.983513,,,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,['transport_access'],True,"['scenic_nature', 'crafts_shopping']",True,[],False
景色宜人、可以俯看水庫、算是一個新體驗,,Toyama,google_review,zh,2026-04-28T10:54:15+00:00,exact,4,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,80cd386c02ba,80cd386c02ba,False,True,title_and_body,19,0.161472,-0.677057,negative,0.161472,-0.677057,0.677057,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,[],False,['crafts_shopping'],True,[],False
爬了220道階梯上展望台，天氣很好，風景很美,,Toyama,google_review,zh,2026-04-28T10:15:45+00:00,exact,5,ChIJB7x2Jpru918RXnjJFJb9E94,Kurobe Dam,nature_scenic,zh-tw,3b337a2c26ea,3b337a2c26ea,False,True,title_and_body,22,0.51064,0.021279,neutral,0.51064,0.021279,0.021279,好|很好|美,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
鬱金香為日本富山縣的縣花，同時也是日本的最大產地。由於鬱金香花季為春天，造訪時間已來到花落時分，好在鄰近的四季彩館，因冰室技術，全年四季得以欣賞花卉盛開，可惜整體花量仍有侷限。,,Toyama,google_review,zh,2026-05-26T06:40:51+00:00,exact,3,ChIJN2-6f2-H918RkD-lf7ITWto,Tonami Tulip Park,nature_scenic,zh-tw,10bcdddf9b0d,10bcdddf9b0d,False,True,title_and_body,88,0.999922,0.999844,positive,0.999922,0.999844,0.999844,好,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,[],False,['seasonal_events'],True,['positive_sentiment'],True
花季到訪，花團錦簇,,Toyama,google_review,zh,2026-05-20T09:52:47+00:00,exact,5,ChIJN2-6f2-H918RkD-lf7ITWto,Tonami Tulip Park,nature_scenic,zh-tw,951f6410e7ca,951f6410e7ca,False,True,title_and_body,9,0.816973,0.633946,positive,0.816973,0.633946,0.633946,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
４月中旬,,Toyama,google_review,zh,2026-05-16T02:56:44+00:00,exact,5,ChIJN2-6f2-H918RkD-lf7ITWto,Tonami Tulip Park,nature_scenic,zh-cn,53440416642b,53440416642b,False,True,title_and_body,4,0.080112,-0.839776,negative,0.080112,-0.839776,0.839776,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
百花齊放是個很好拍照的景點,,Toyama,google_review,zh,2026-05-14T07:14:23+00:00,exact,4,ChIJN2-6f2-H918RkD-lf7ITWto,Tonami Tulip Park,nature_scenic,zh-tw,d123fffc47da,d123fffc47da,False,True,title_and_body,13,0.307298,-0.385404,negative,0.307298,-0.385404,0.385404,好|很好,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
4月24日無櫻花睇，睇吓鬱金香都好😂,,Toyama,google_review,zh,2026-04-24T05:30:22+00:00,exact,4,ChIJN2-6f2-H918RkD-lf7ITWto,Tonami Tulip Park,nature_scenic,zh-tw,1516c893f22c,1516c893f22c,False,True,title_and_body,18,0.028121,-0.943758,negative,0.028121,-0.943758,0.943758,好,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
"美得想尖叫！第75屆鬱金香花展，特別華麗！用了350萬朵鬱金香（比去年多50萬朵）鋪排不同場景，是日本最大級的鬱金香花展！加上晴天，拿着電話，合上眼睛，都可以隨意影到很漂亮的照片🤣
其中有一個展區名為花の大谷，高4米、長30米的鬱金香隧道，有部是全白色的花，向立山黑部嘅雪牆致敬，非常震撼 🌷🎊🥰
今年主題：想いをつなぐとなみ花物語（用礪波鮮花連繫思想的故事）
開花狀況：已達致七成以上
到訪日期：2026.04.22（首日展期）",,Toyama,google_review,zh,2026-04-23T06:21:01+00:00,exact,5,ChIJN2-6f2-H918RkD-lf7ITWto,Tonami Tulip Park,nature_scenic,zh-tw,e0044523647c,e0044523647c,False,True,title_and_body,215,0.917158,0.834316,positive,0.917158,0.834316,0.834316,美|震撼,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
環景優美，星巴克 景觀一流,,Toyama,google_review,zh,2026-05-17T11:07:55+00:00,exact,4,ChIJMa0Onwya918R8_ZU2ohNK6I,Fugan Canal Kansui Park,nature_scenic,zh-tw,449a7a07445b,449a7a07445b,False,True,title_and_body,13,0.999827,0.999654,positive,0.999827,0.999654,0.999654,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
